futex,read,newfstatat,munmap,openat,mmap,lseek,close,getdents64,ioctl,brk,mprotect,clone3,rt_sigaction,getrandom,rseq,pread64,rt_sigprocmask,readlink,open,unlink,set_robust_list,write,prctl,sched_setaffinity,getcwd,sched_getaffinity,dup,sysinfo,sched_get_priority_max,clock_nanosleep,sched_get_priority_min,madvise,access,mbind,set_tid_address,prlimit64,getpid,socket,arch_prctl,fstat,bind,fcntl,gettid,execve,uname,epoll_create1,name,rename,mkdir,link,rmdir,unlinkat
82,3804,22557,110,3071,770,3320,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_IDEA-CCNL__Wenzhong2.0-GPT2-110M-BertTokenizer-chinese_count.log,,,,,
81,3804,22557,110,3071,770,3320,2014,482,1621,762,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_DIAG-PSSeng__cicero-gpt2_count.log,,,,,
81,4171,22557,206,3071,867,3492,2014,482,1621,785,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_aisquared__dlite-v2-774m_count.log,,,,,
81,3645,22557,68,3071,728,3251,2014,482,1621,760,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_openbmb__MiniCPM4-8B-marlin-Eagle-vLLM_count.log,,,,,
81,4199,22557,158,3071,819,3524,2014,482,1621,773,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_Ashishkr__grammar_correction_count.log,,,,,
81,3692,22557,86,3071,746,3268,2014,482,1621,754,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_AUTOMATIC__promptgen-majinai-safe_count.log,,,,,
84,3730,22557,102,3071,762,3286,2014,482,1621,752,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_Norod78__gpt-fluentui-flat-svg_count.log,,,,,
81,4375,22557,242,3071,903,3544,2014,482,1621,772,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_rinna__japanese-gpt-neox-3.6b-instruction-sft_count.log,,,,,
81,4218,22557,190,3071,851,3471,2014,482,1621,767,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_llmware__bling-red-pajamas-3b-0.1_count.log,,,,,
81,3720,22557,99,3071,759,3303,2014,482,1621,751,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_gokceuludogan__ChemBERTaLM_count.log,,,,,
83,4906,22557,511,3071,1173,3786,2014,482,1621,792,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_2121-8__japanese-parler-tts-mini-bate_count.log,,,,,
82,4324,22557,425,3071,1086,3600,2014,482,1621,754,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_openbmb__MiniCPM-1B-sft-bf16_count.log,,,,,
84,4131,22557,158,3071,819,3456,2014,482,1621,774,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_ml6team__gpt2-medium-german-finetune-oscar_count.log,,,,,
81,5025,22557,522,3071,1184,3886,2014,482,1621,797,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_2121-8__japanese-parler-tts-large-bate_count.log,,,,,
82,4373,22557,255,3071,917,3558,2014,482,1621,777,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_echo840__Monkey-Chat_count.log,,,,,
82,3692,22557,86,3071,746,3268,2014,482,1621,754,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_FredZhang7__distilgpt2-stable-diffusion_count.log,,,,,
81,3977,22557,216,3071,876,3417,2014,482,1621,752,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_TinyLlama__TinyLlama-1.1B-intermediate-step-955k-token-2T_count.log,,,,,
81,4147,22557,231,3071,892,3502,2014,482,1621,763,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_VietAI__gpt-j-6B-vietnamese-news_count.log,,,,,
81,4257,22557,230,3071,891,3558,2014,482,1621,765,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_yhavinga__gpt-neo-1.3B-dutch_count.log,,,,,
81,3576,22557,61,3071,722,3216,2014,482,1621,751,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_IDEA-CCNL__Randeng-T5-784M-QA-Chinese_count.log,,,,,
81,3962,22557,157,3071,818,3409,2014,482,1621,757,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_mosaicml__mpt-1b-redpajama-200b-dolly_count.log,,,,,
81,4009,22557,201,3071,862,3429,2014,482,1621,805,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_THU-KEG__ADELIE-DPO-1.5B_count.log,,,,,
81,3804,22557,110,3071,770,3320,2014,482,1621,762,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_mrm8488__spanish-gpt2_count.log,,,,,
84,4187,22557,158,3071,819,3512,2014,482,1621,774,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_tosin__dialogpt_mwoz_count.log,,,,,
82,4588,22557,254,3071,915,3800,2014,482,1621,798,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_AlexWortega__taskGPT2-xl-v0.2a_count.log,,,,,
81,4185,22557,208,3071,869,3438,2014,482,1621,760,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_pszemraj__opt-350m-magicprompt-SD_count.log,,,,,
81,4110,22557,190,3071,851,3426,2014,482,1621,764,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_llmware__bling-phi-2-v0_count.log,,,,,
82,3704,22557,86,3071,746,3295,2014,482,1621,755,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_souljoy__gpt2-small-chinese-cluecorpussmall_count.log,,,,,
82,4195,22557,314,3071,975,3509,2014,482,1621,754,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_IndexTeam__Index-1.9B_count.log,,,,,
82,4099,22557,158,3071,819,3424,2014,482,1621,774,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_deepparag__Aeona_count.log,,,,,
84,4547,22557,438,3071,1099,3655,2014,482,1621,765,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_mtgv__MobileVLM-3B_count.log,,,,,
82,3962,22557,157,3071,817,3409,2014,482,1621,756,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_mosaicml__mpt-1b-redpajama-200b_count.log,,,,,
81,4198,22557,286,3071,947,3483,2014,482,1621,756,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_acrastt__Marx-3B-V3_count.log,,,,,
81,4036,22557,222,3071,882,3450,2014,482,1621,754,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_YeungNLP__firefly-baichuan-7b_count.log,,,,,
84,4143,22557,158,3071,819,3468,2014,482,1621,774,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_skt__ko-gpt-trinity-1.2B-v0.5_count.log,,,,,
81,3804,22557,110,3071,770,3320,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_daspartho__prompt-extend_count.log,,,,,
81,3581,22557,61,3071,722,3218,2014,482,1621,753,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_RWKV__rwkv-5-world-3b_count.log,,,,,
82,3824,22557,146,3071,806,3323,2014,482,1621,753,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_usamakenway__Stable-diffusion-prompt-generator-1m-examples_count.log,,,,,
83,3804,22557,110,3071,770,3320,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_somosnlp-hackathon-2022__gpt2-small-spanish-disco-poetry_count.log,,,,,
84,4156,22557,286,3071,947,3506,2014,482,1621,754,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_norallm__normistral-7b-warm_count.log,,,,,
81,3804,22557,110,3071,770,3320,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_ismaelfaro__gpt2-poems.en_count.log,,,,,
81,3893,22557,162,3071,822,3349,2014,482,1621,754,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_NumbersStation__nsql-350M_count.log,,,,,
84,3921,22557,142,3071,803,3350,2014,482,1621,756,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_EleutherAI__pythia-1b-v0_count.log,,,,,
84,4027,22557,244,3071,904,3431,2014,482,1621,752,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_CobraMamba__mamba-gpt-3b-v2_count.log,,,,,
84,3590,22557,62,3071,722,3219,2014,482,1621,751,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_Ray2333__GRM-llama3-8B-sftreg_count.log,,,,,
82,3704,22557,99,3071,759,3275,2014,482,1621,751,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_sangjeedondrub__tibetan-roberta-causal-base_count.log,,,,,
81,4162,22557,158,3071,818,3509,2014,482,1621,769,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_Langboat__bloom-1b4-zh_count.log,,,,,
81,3830,22557,110,3071,770,3382,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_ml6team__gpt2-small-german-finetune-oscar_count.log,,,,,
81,3976,22557,216,3071,876,3416,2014,482,1621,752,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_TinyLlama__TinyLlama-1.1B-Chat-v0.3_count.log,,,,,
81,3820,22557,122,3071,782,3344,2014,482,1621,753,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_NinedayWang__PolyCoder-160M_count.log,,,,,
81,3804,22557,110,3071,770,3320,2014,482,1621,762,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_Narrativa__spanish-gpt2-finetuned-rap-lyrics_count.log,,,,,
81,3831,22557,140,3071,800,3368,2014,482,1621,752,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_flax-community__gpt-neo-125M-code-clippy_count.log,,,,,
81,4081,22557,222,3071,882,3429,2014,482,1621,759,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_Salesforce__codegen-2B-multi_count.log,,,,,
82,4551,22557,182,3071,843,3704,2014,482,1621,833,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_mrm8488__bloom-7b1-8bit_count.log,,,,,
81,3582,22557,60,3071,720,3219,2014,482,1621,751,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_HuggingFaceM4__tiny-random-LlamaForCausalLM_count.log,,,,,
84,4450,22557,230,3071,891,3653,2014,482,1621,767,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_beomi__KoAlpaca-KoRWKV-1.5B_count.log,,,,,
81,3831,22557,110,3071,770,3382,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_tupleblog__generate-thai-lyrics_count.log,,,,,
84,4366,22557,255,3071,916,3495,2014,482,1621,764,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_RUCAIBox__mtl-data-to-text_count.log,,,,,
84,3912,22557,157,3071,817,3360,2014,482,1621,755,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_cmarkea__bloomz-560m-sft-chat_count.log,,,,,
82,4178,22557,227,3071,888,3517,2014,482,1621,764,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_Salesforce__codegen-6B-multi_count.log,,,,,
81,3975,22557,174,3071,835,3417,2014,482,1621,756,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_bigcode__octogeex_count.log,,,,,
82,5120,22557,190,3071,851,3989,2014,482,1621,977,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_AI-Sweden-Models__gpt-sw3-6.7b-v2-instruct-4bit-gptq_count.log,,,,,
82,3868,22557,174,3071,834,3362,2014,482,1621,752,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_winglian__basilisk-4b_count.log,,,,,
81,3956,22557,181,3071,842,3408,2014,482,1621,797,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_KingNish__Reasoning-0.5b_count.log,,,,,
81,3804,22557,110,3071,770,3320,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_gavin124__gpt2-finetuned-cnn-summarization-v2_count.log,,,,,
82,5314,22557,381,3071,1043,4056,2014,482,1621,1038,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_Pclanglais__Larth-Mistral_count.log,,,,,
82,3577,22557,61,3071,722,3216,2014,482,1621,751,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_IlyaGusev__fred_t5_ru_turbo_alpaca_count.log,,,,,
84,4377,22557,254,3071,915,3571,2014,482,1621,767,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_Locutusque__gpt2-xl-conversational_count.log,,,,,
81,3659,22557,86,3071,746,3257,2014,482,1621,755,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_EleutherAI__pythia-70m-deduped-v0_count.log,,,,,
81,4046,22557,158,3071,819,3395,2014,482,1621,760,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_heegyu__polyglot-ko-1.3b-chat_count.log,,,,,
81,4225,22557,158,3071,819,3550,2014,482,1621,774,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_r3dhummingbird__DialoGPT-medium-joshua_count.log,,,,,
82,4290,22557,222,3071,883,3511,2014,482,1621,767,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_togethercomputer__RedPajama-INCITE-Base-3B-v1_count.log,,,,,
84,4156,22557,286,3071,947,3506,2014,482,1621,754,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_XAgentTeam__XAgentLlama-7B-preview_count.log,,,,,
81,3879,22557,159,3071,819,3357,2014,482,1621,757,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_RUCAIBox__elmer_count.log,,,,,
81,4160,22557,157,3071,817,3508,2014,482,1621,768,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_malteos__bloom-1b5-clp-german_count.log,,,,,
81,3804,22557,110,3071,770,3320,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_huggingtweets__elonmusk_count.log,,,,,
81,3767,22557,101,3071,761,3301,2014,482,1621,759,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_shibing624__gpt2-dialogbot-base-chinese_count.log,,,,,
81,4027,22557,244,3071,904,3431,2014,482,1621,752,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_syzymon__long_llama_3b_instruct_count.log,,,,,
81,3922,22557,72,3071,733,3404,2014,482,1621,838,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_ncfrey__ChemGPT-4.7M_count.log,,,,,
81,4478,22557,270,3071,931,3683,2014,482,1621,776,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_EleutherAI__gpt-neo-2.7B_count.log,,,,,
84,3973,22557,230,3071,890,3395,2014,482,1621,752,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_mtgv__MobileLLaMA-1.4B-Base_count.log,,,,,
82,4004,22557,152,3071,812,3407,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_MBZUAI__LaMini-Cerebras-590M_count.log,,,,,
82,3804,22557,110,3071,770,3320,2014,482,1621,762,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_SRDdev__ScriptForge_count.log,,,,,
83,4420,22557,222,3071,883,3641,2014,482,1621,776,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_databricks__dolly-v2-7b_count.log,,,,,
82,3587,22557,61,3071,722,3219,2014,482,1621,752,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_recursal__EagleX_1-7T_HF_count.log,,,,,
82,4099,22557,158,3071,819,3424,2014,482,1621,775,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_thinhda__chatbot_count.log,,,,,
81,4966,22557,346,3071,1007,3730,2014,482,1621,803,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_lodestone-horizon__furrence2-large_count.log,,,,,
81,4802,22557,317,3071,978,3801,2014,482,1621,816,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_clibrain__mamba-2.8b-chat-no_robots_count.log,,,,,
82,4273,22557,222,3071,883,3494,2014,482,1621,768,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_SkyworkAIGC__SkyCode_count.log,,,,,
82,5061,22557,286,3071,947,3963,2014,482,1621,1070,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_abhinavkulkarni__meta-llama-Llama-2-7b-chat-hf-w4-g128-awq_count.log,,,,,
82,3868,22557,158,3071,819,3361,2014,482,1621,758,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_uer__gpt2-xlarge-chinese-cluecorpussmall_count.log,,,,,
81,4200,22557,286,3071,947,3485,2014,482,1621,756,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_cxllin__StableHermes-3b_count.log,,,,,
83,4098,22557,206,3071,867,3455,2014,482,1621,760,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_Locutusque__gpt2-large-medical_count.log,,,,,
82,3761,22557,146,3071,806,3314,2014,482,1621,751,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_JackFram__llama-160m_count.log,,,,,
85,5012,22557,334,3071,995,3934,2014,482,1621,954,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_fnlp__moss-moon-003-sft-int4_count.log,,,,,
81,3921,22557,142,3071,802,3350,2014,482,1621,757,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_EleutherAI__pythia-1b_count.log,,,,,
84,3762,22557,98,3071,758,3297,2014,482,1621,773,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_aisquared__dlite-v2-124m_count.log,,,,,
81,3780,22557,110,3071,770,3308,2014,482,1621,753,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_FinancialSupport__NanoGPT_count.log,,,,,
82,4185,22557,208,3071,869,3438,2014,482,1621,760,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_PygmalionAI__pygmalion-350m_count.log,,,,,
81,4073,22557,157,3071,818,3421,2014,482,1621,764,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_TurkuNLP__gpt3-finnish-large_count.log,,,,,
82,3804,22557,110,3071,770,3320,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_flax-community__gpt2-small-indonesian_count.log,,,,,
