file_path,TUPLE3,REDUCE,SHORT_BINUNICODE,BUILD,NONE,EMPTY_LIST,BINFLOAT,LONG_BINPUT,SETITEM,APPENDS,BININT2,LONG1,MARK,MEMOIZE,BINGET,LONG_BINGET,BININT1,EMPTY_DICT,STACK_GLOBAL,SETITEMS,PROTO,BININT,TUPLE2,NEWFALSE,TUPLE,EMPTY_TUPLE,APPEND,NEWTRUE,GLOBAL,FRAME,BINPUT,TUPLE1,STOP,BINUNICODE,BINPERSID
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/princeton-nlp__Sheared-LLaMA-1.3B-ShareGPT/pytorch_model/data.pkl.trace.txt,0,486,0,0,0,0,0,1936,0,0,608,0,487,0,968,0,534,1,0,1,1,170,340,243,486,243,0,0,3,0,256,146,1,730,243
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/flax-community__gpt2-bengali/archive/data.pkl.trace.txt,0,348,0,1,0,0,0,1418,153,0,385,0,372,0,862,151,522,153,0,2,1,87,102,173,370,199,0,0,4,0,256,196,1,501,173
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/huggingtweets__elonmusk/pytorch_model/data.pkl.trace.txt,0,346,0,0,0,0,0,1282,0,0,385,0,371,0,688,0,370,1,0,1,1,87,102,173,370,197,0,0,4,0,256,196,1,519,173
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/Heralax__Mistrilitary-7b/pytorch_model/data.pkl.trace.txt,0,582,0,0,0,0,0,2078,0,0,743,495,583,0,1450,0,292,1,0,1,1,86,452,291,582,291,0,0,3,0,256,130,1,584,291
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/ckandemir__solidity-generator/pytorch_model/data.pkl.trace.txt,0,298,0,0,0,0,0,1089,0,0,349,0,299,0,593,0,298,1,0,1,1,51,102,149,298,149,0,0,3,0,256,196,1,447,149
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/ai-forever__mGPT-1.3B-persian/archive/data.pkl.trace.txt,0,684,0,1,0,0,0,3026,297,0,755,0,732,0,1702,295,1026,297,0,2,1,173,198,341,730,391,0,0,4,0,256,388,1,981,341
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/instruction-pretrain__InstructLM-500M/pytorch_model/data.pkl.trace.txt,0,294,0,0,0,0,0,927,0,0,408,0,295,0,729,0,294,1,0,1,1,114,228,147,294,147,0,0,4,0,256,66,1,296,147
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/DAMO-NLP-MT__polylm-1.7b/archive/data.pkl.trace.txt,0,680,0,0,0,0,0,2423,0,0,753,0,729,0,1696,0,728,1,0,1,1,171,196,340,728,388,0,0,3,0,256,388,1,683,340
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/Haiyang-W__TokenFormer-1-5B/pytorch_model_convert/data.pkl.trace.txt,0,807,0,0,0,0,0,2573,0,0,1208,0,807,0,2411,1,405,0,0,1,1,801,802,0,806,404,0,403,3,0,256,4,1,407,403
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/isarth__distill_gpt2_story_generator/pytorch_model/data.pkl.trace.txt,0,178,0,0,0,0,0,538,0,0,199,0,191,0,352,0,190,1,0,1,1,45,54,89,190,101,0,0,4,0,256,100,1,267,89
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/IndexTeam__Index-1.9B-Chat/pytorch_model/data.pkl.trace.txt,0,728,0,1,0,0,0,3678,511,0,908,0,728,0,1812,509,1308,511,0,2,1,254,508,363,726,365,0,0,3,0,256,218,1,1240,363
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/moyix__csrc_774m/archive/data.pkl.trace.txt,0,1020,0,1,0,0,0,4634,441,0,1129,0,1092,0,2542,439,1530,441,0,2,1,255,294,509,1090,583,0,0,4,0,256,580,1,1461,509
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/lamini__lamini_docs_finetuned/pytorch_model/data.pkl.trace.txt,0,164,0,0,0,0,0,487,0,0,178,0,165,0,324,0,176,1,0,1,1,26,52,82,164,82,0,0,3,0,256,112,1,247,82
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/Q-bert__Mamba-130M/pytorch_model/data.pkl.trace.txt,48,486,0,0,0,0,0,1452,0,0,367,0,487,0,1452,0,461,1,0,1,1,484,244,243,486,243,0,0,3,0,256,194,1,246,243
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/UnfilteredAI__Mia-001/pytorch_model/data.pkl.trace.txt,0,220,0,0,0,0,0,631,0,0,305,0,221,0,546,0,220,1,0,1,1,85,170,0,220,110,0,110,3,0,256,50,1,223,110
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/Xenova__llama2.c-stories110M/pytorch_model/data.pkl.trace.txt,0,220,0,0,0,0,0,631,0,0,305,0,221,0,546,0,220,1,0,1,1,85,170,0,220,110,0,110,3,0,256,50,1,223,110
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/sunzeyeah__pangu-2_6B/archive/data.pkl.trace.txt,0,1166,0,1,0,0,0,5260,458,0,1328,0,1230,0,2907,456,1685,458,0,2,1,292,392,582,1228,648,0,0,4,0,256,644,1,1624,582
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/EleutherAI__pythia-14m/archive/data.pkl.trace.txt,0,188,0,0,0,0,0,491,0,0,80,0,201,0,464,0,340,1,0,1,1,32,52,94,200,106,0,0,4,0,256,112,1,190,94
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/huggingtweets__anime/archive/data.pkl.trace.txt,0,346,0,0,0,0,0,1282,0,0,385,0,371,0,688,0,370,1,0,1,1,87,102,173,370,197,0,0,4,0,256,196,1,519,173
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/KoboldAI__OPT-2.7B-Erebus/archive/data.pkl.trace.txt,0,1033,0,0,0,0,0,3879,0,0,1226,0,1033,0,2577,0,1032,0,0,1,1,194,388,516,1032,517,0,0,3,0,256,644,1,1035,516
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/rinna__nekomata-7b-instruction/pytorch_model/data.pkl.trace.txt,0,518,0,0,0,0,0,1823,0,0,590,285,519,0,1289,0,261,1,0,1,1,224,324,259,518,259,0,0,3,0,256,194,1,521,259
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/totally-not-an-llm__EveryPHIngLM-1.3b-V3/pytorch_model/data.pkl.trace.txt,0,538,0,0,0,0,0,2148,0,0,588,0,539,0,1094,0,586,1,0,1,1,98,196,269,538,269,0,0,4,0,256,342,1,785,269
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/openbmb__MiniCPM-S-1B-sft/pytorch_model/data.pkl.trace.txt,0,941,0,0,0,0,0,3511,0,0,1304,0,941,0,2347,0,940,0,0,1,1,366,730,470,940,471,0,0,3,0,256,210,1,943,470
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/HuggingFaceM4__tiny-random-LlamaForCausalLM/archive/data.pkl.trace.txt,0,46,0,0,0,0,0,0,0,0,16,0,47,0,110,0,106,1,0,1,1,2,32,23,46,23,0,0,3,0,190,14,1,48,23
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/GeneZC__MiniChat-3B/pytorch_model/data.pkl.trace.txt,0,439,0,0,0,0,0,1502,0,0,608,0,439,0,1091,0,438,0,0,1,1,170,340,219,438,220,0,0,3,0,256,98,1,440,219
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/ruslandev__llama-3-8b-gpt-4o-ru1.0/pytorch_model/data.pkl.trace.txt,0,582,0,0,0,0,0,2079,0,0,756,397,583,0,1449,0,293,1,0,1,1,170,452,291,582,291,0,0,3,0,256,130,1,585,291
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/cmarkea__bloomz-3b-sft-chat/pytorch_model/data.pkl.trace.txt,0,732,0,0,0,0,0,2677,0,0,852,0,733,0,1826,0,732,1,0,1,1,124,244,366,732,366,0,0,3,0,256,488,1,733,366
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/nikitharao__catlm/archive/data.pkl.trace.txt,0,968,0,0,0,0,0,3559,0,0,1002,0,1033,0,2414,0,1096,1,0,1,1,226,260,484,1032,548,0,0,4,0,256,580,1,970,484
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/llmware__slim-ner/pytorch_model/data.pkl.trace.txt,0,404,0,1,0,0,0,2190,315,0,558,0,404,0,802,313,716,315,0,2,1,156,312,201,402,203,0,0,3,0,256,90,1,920,201
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/dphn__dolphin-2.2-mistral-7b/pytorch_model/data.pkl.trace.txt,0,582,0,0,0,0,0,2078,0,0,743,495,583,0,1450,0,292,1,0,1,1,86,452,291,582,291,0,0,3,0,256,130,1,584,291
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/trl-internal-testing__tiny-random-LlamaForCausalLM/pytorch_model/data.pkl.trace.txt,0,46,0,0,0,0,0,0,0,0,16,0,47,0,110,0,106,1,0,1,1,2,32,23,46,23,0,0,3,0,190,14,1,48,23
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/bigcode__octogeex/pytorch_model/data.pkl.trace.txt,0,402,0,1,0,0,0,2185,317,0,512,0,402,0,798,315,718,317,0,2,1,114,228,200,400,202,0,0,3,0,256,172,1,919,200
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/cactusfriend__nightmare-invokeai-prompts/pytorch_model/data.pkl.trace.txt,0,368,0,0,0,0,0,1199,0,0,430,0,393,0,914,0,392,1,0,1,1,110,148,184,392,208,0,0,4,0,256,172,1,370,184
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/amandyk__QazGPT2/pytorch_model/data.pkl.trace.txt,0,346,0,0,0,0,0,1282,0,0,383,0,371,0,688,0,370,1,0,1,1,89,102,173,370,197,0,0,4,0,256,196,1,519,173
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/skeskinen__llama-lite-134m/pytorch_model/data.pkl.trace.txt,0,246,0,0,0,0,0,734,0,0,308,0,247,0,610,0,270,1,0,1,1,86,172,123,246,123,0,0,3,0,256,74,1,248,123
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/llmware__slim-extract/pytorch_model/data.pkl.trace.txt,0,714,0,1,0,0,0,3865,455,0,938,0,714,0,1422,453,1166,455,0,2,1,226,452,356,712,358,0,0,3,0,256,260,1,1525,356
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/benjamin__gerpt2/archive/data.pkl.trace.txt,0,346,0,0,0,0,0,1111,0,0,385,0,371,0,859,0,370,1,0,1,1,87,102,173,370,197,0,0,4,0,256,196,1,348,173
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/42dot__42dot_LLM-PLM-1.3B/pytorch_model/data.pkl.trace.txt,0,486,0,0,0,0,0,1694,0,0,608,0,487,0,1210,0,534,1,0,1,1,170,340,243,486,243,0,0,3,0,256,146,1,488,243
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/llmware__slim-emotions/pytorch_model/data.pkl.trace.txt,0,404,0,1,0,0,0,2190,315,0,558,0,404,0,802,313,716,315,0,2,1,156,312,201,402,203,0,0,3,0,256,90,1,920,201
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/codeparrot__codeparrot-small/archive/data.pkl.trace.txt,0,348,0,1,0,0,0,1590,153,0,385,0,372,0,690,151,522,153,0,2,1,87,102,173,370,199,0,0,4,0,256,196,1,673,173
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/CarperAI__diff-codegen-350m-v1/pytorch_model/data.pkl.trace.txt,0,371,0,0,0,0,0,1231,0,0,472,0,411,0,920,0,410,0,0,1,1,142,164,185,410,186,0,0,4,0,256,166,1,372,185
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/TKDKid1000__phi-1_5-GGUF/pytorch_model/data.pkl.trace.txt,0,490,0,0,0,0,0,1954,0,0,588,0,491,0,976,0,490,1,0,1,1,98,196,245,490,245,0,0,3,0,256,294,1,736,245
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/baichuan-inc__Baichuan2-7B-Chat-4bits/pytorch_model/data.pkl.trace.txt,67,2030,0,0,320,480,0,7928,0,480,936,0,2217,0,4394,0,2536,1,0,1,1,644,484,1028,1736,1255,0,67,9,0,256,1252,1,2125,868
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/SpirinEgor__mamba-1.4b-ru/pytorch_model/data.pkl.trace.txt,96,968,0,1,0,0,0,4493,439,0,968,0,968,0,2413,437,1836,439,0,2,1,242,484,483,966,485,0,0,3,0,256,386,1,1407,483
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/vicgalle__gpt2-alpaca-gpt4/pytorch_model/data.pkl.trace.txt,0,346,0,0,0,0,0,1282,0,0,385,0,371,0,688,0,370,1,0,1,1,87,102,173,370,197,0,0,4,0,256,196,1,519,173
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/andreaskoepf__pythia-1.4b-gpt4all-pretrain/pytorch_model/data.pkl.trace.txt,0,728,0,0,0,0,0,2616,0,0,754,0,777,0,1813,0,824,1,0,1,1,170,196,364,776,412,0,0,5,0,256,436,1,730,364
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/yuanzhoulvpi__xiaoheizi-3b/pytorch_model/data.pkl.trace.txt,0,968,0,0,0,0,0,4043,0,0,1002,0,1033,0,1930,0,1096,1,0,1,1,226,260,484,1032,548,0,0,5,0,256,580,1,1453,484
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/ai-forever__mGPT-1.3B-uzbek/archive/data.pkl.trace.txt,0,684,0,1,0,0,0,3026,297,0,755,0,732,0,1702,295,1026,297,0,2,1,173,198,341,730,391,0,0,4,0,256,388,1,981,341
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/facebook__galactica-125m/pytorch_model/data.pkl.trace.txt,0,394,0,0,0,0,0,1325,0,0,469,0,395,0,981,0,394,1,0,1,1,75,150,197,394,197,0,0,3,0,256,244,1,395,197
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/AlexWortega__taskGPT2-xl-v0.2a/archive/data.pkl.trace.txt,0,1354,0,0,0,0,0,5747,0,0,1501,0,1451,0,2703,0,1450,1,0,1,1,339,390,677,1450,773,0,0,4,0,256,772,1,2032,677
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/ml6team__gpt2-medium-german-finetune-oscar/archive/data.pkl.trace.txt,0,684,0,1,0,0,0,3027,297,0,757,0,732,0,1701,295,1026,297,0,2,1,171,198,341,730,391,0,0,4,0,256,388,1,982,341
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/RWKV__rwkv-6-world-1b6/pytorch_model/data.pkl.trace.txt,480,1356,0,0,0,0,0,4499,0,0,1569,0,1357,0,4060,0,1353,1,0,1,1,1330,580,678,1356,678,0,0,3,0,256,296,1,683,678
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/alecsharpie__codegen_350m_css/archive/data.pkl.trace.txt,0,370,0,0,0,0,0,1415,0,0,472,0,411,0,735,0,410,1,0,1,1,142,164,185,410,185,0,0,4,0,256,166,1,556,185
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/DeepESP__gpt2-spanish-medium/archive/data.pkl.trace.txt,0,684,0,1,0,0,0,3367,297,0,563,0,732,0,1361,295,735,297,0,2,1,656,198,341,730,391,0,0,4,0,256,388,1,1322,341
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/its5Q__rugpt3large_mailqa/archive/data.pkl.trace.txt,0,682,0,0,0,0,0,2770,0,0,757,0,731,0,1360,0,730,1,0,1,1,171,198,341,730,389,0,0,4,0,256,388,1,1023,341
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/alibidaran__medical_transcription_generator/pytorch_model/data.pkl.trace.txt,0,346,0,0,0,0,0,1110,0,0,385,0,371,0,860,0,370,1,0,1,1,87,102,173,370,197,0,0,4,0,256,196,1,347,173
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/usamakenway__Stable-diffusion-prompt-generator-1m-examples/archive/data.pkl.trace.txt,0,368,0,0,0,0,0,1382,0,0,430,0,393,0,731,0,392,1,0,1,1,110,148,184,392,208,0,0,4,0,256,172,1,553,184
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/THUDM__cogvlm2-llama3-chinese-chat-19B-int4/pytorch_model/data.pkl.trace.txt,4,5900,0,1,0,0,0,28427,1354,0,1359,0,5907,0,12367,1352,10785,1354,0,5,1,2185,1160,2949,5902,2951,0,0,5,0,256,4730,1,9628,2949
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/databricks__dolly-v2-7b/pytorch_model/data.pkl.trace.txt,0,969,0,0,0,0,0,3559,0,0,1002,0,1033,0,2415,0,1096,0,0,1,1,226,260,484,1032,549,0,0,4,0,256,580,1,970,484
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/maximalists__BRAG-Qwen2-1.5b-v0.1/pytorch_model/data.pkl.trace.txt,0,678,0,0,0,0,0,2799,0,0,874,0,679,0,1353,0,678,1,0,1,1,200,396,339,678,339,0,0,3,0,256,282,1,1017,339
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/jphme__phi-1_5_Wizard_Vicuna_uncensored/pytorch_model/data.pkl.trace.txt,0,538,0,0,0,0,0,1903,0,0,588,0,539,0,1339,0,586,1,0,1,1,98,196,269,538,269,0,0,4,0,256,342,1,540,269
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/huggingtweets__sexycuckolding/archive/data.pkl.trace.txt,0,348,0,1,0,0,0,1590,153,0,385,0,372,0,690,151,522,153,0,2,1,87,102,173,370,199,0,0,4,0,256,196,1,673,173
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/thesephist__contra-bottleneck-t5-small-wikipedia/pytorch_model/data.pkl.trace.txt,0,376,0,0,0,0,0,1439,0,0,513,0,377,0,749,1,386,1,0,1,1,143,290,188,376,188,0,0,3,0,256,86,1,563,188
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/AI-Sweden-Models__gpt-sw3-6.7b-v2-instruct-4bit-gptq/pytorch_model/data.pkl.trace.txt,0,1546,0,0,0,0,0,6706,0,0,1741,0,1547,0,3088,0,1802,1,0,1,1,323,774,773,1546,773,0,0,4,0,256,772,1,2319,773
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/thinhda__chatbot/archive/data.pkl.trace.txt,0,684,0,1,0,0,0,3366,297,0,757,0,732,0,1362,295,1026,297,0,2,1,171,198,341,730,391,0,0,4,0,256,388,1,1321,341
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/SebastianBodza__DElefant/pytorch_model/data.pkl.trace.txt,0,731,0,0,0,0,0,2671,0,0,851,0,731,0,1822,0,730,0,0,1,1,121,242,365,730,366,0,0,3,0,256,488,1,733,365
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/Open-Orca__LlongOrca-7B-16k/pytorch_model/data.pkl.trace.txt,0,584,0,1,0,0,0,3641,779,0,808,0,875,0,2322,486,1069,779,0,2,1,226,452,291,873,293,0,291,5,0,256,130,1,1074,291
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/DemocracyStudio__generate_nft_content/archive/data.pkl.trace.txt,0,346,0,0,0,0,0,1282,0,0,385,0,371,0,688,0,370,1,0,1,1,87,102,173,370,197,0,0,4,0,256,196,1,519,173
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/GroNLP__gpt2-small-italian/archive/data.pkl.trace.txt,0,348,0,1,0,0,0,1419,153,0,385,0,372,0,861,151,522,153,0,2,1,87,102,173,370,199,0,0,4,0,256,196,1,502,173
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/shyamsn97__Mario-GPT2-700-context-length/archive/data.pkl.trace.txt,0,298,0,0,0,0,0,1066,0,0,331,0,323,0,592,0,322,1,0,1,1,81,90,149,322,173,0,0,4,0,256,160,1,447,149
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/vikhyatk__moondream1/pytorch_model/data.pkl.trace.txt,2,1172,0,1,0,0,0,6369,969,0,1383,0,1172,0,2922,968,2139,969,0,2,1,214,424,585,1170,587,0,0,3,0,256,744,1,2141,585
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/wannaphong__thaigpt-next-125m/archive/data.pkl.trace.txt,0,356,0,0,0,0,0,1151,0,0,412,0,369,0,884,0,368,1,0,1,1,92,148,178,368,202,0,0,4,0,256,172,1,358,178
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/heegyu__WizardVicuna-Uncensored-3B-0719/archive/data.pkl.trace.txt,0,526,0,0,0,0,0,1855,0,0,658,0,527,0,1309,0,578,1,0,1,1,184,368,263,526,263,0,0,4,0,256,158,1,528,263
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/yhavinga__gpt-neo-1.3B-dutch/archive/data.pkl.trace.txt,0,730,0,1,0,0,0,3355,369,0,850,0,778,0,1816,367,1144,369,0,2,1,218,292,364,776,414,0,0,4,0,256,340,1,1100,364
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/Q-bert__MambaHermes-3B/pytorch_model/data.pkl.trace.txt,128,1286,0,0,0,0,0,4252,0,0,967,795,1287,0,3852,0,1221,1,0,1,1,489,644,643,1286,643,0,0,3,0,256,514,1,646,643
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/BUT-FIT__Czech-GPT-2-XL-133k/pytorch_model/data.pkl.trace.txt,0,1356,0,1,0,0,0,6438,683,0,1501,0,1452,0,3382,681,2132,683,0,2,1,339,390,677,1450,775,0,0,3,0,256,772,1,2040,677
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/vvsotnikov__stablelm-tuned-alpha-3b-16bit/pytorch_model/data.pkl.trace.txt,0,488,0,0,0,0,0,1914,0,0,506,0,521,0,971,0,552,1,0,1,1,114,132,244,520,276,0,0,4,0,256,292,1,733,244
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/rinna__japanese-gpt-neox-small/archive/data.pkl.trace.txt,0,368,0,0,0,0,0,1199,0,0,382,0,393,0,914,0,416,1,0,1,1,86,100,184,392,208,0,0,4,0,256,220,1,370,184
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/tiiuae__falcon-rw-1b/pytorch_model/data.pkl.trace.txt,0,584,0,0,0,0,0,2376,0,0,682,0,585,0,1165,0,584,1,0,1,1,98,196,292,584,292,0,0,3,0,256,388,1,876,292
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/0xAmey__tinyllava-1.1b-v0.1/pytorch_model/data.pkl.trace.txt,0,1232,0,0,0,0,0,4678,0,0,1490,0,1235,0,3075,0,1281,1,0,1,1,303,604,616,1234,616,0,0,3,0,256,626,1,1234,616
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/yifeihu__TF-ID-base/pytorch_model/data.pkl.trace.txt,0,1338,0,0,0,0,0,5105,0,0,1118,0,1443,0,3337,0,1027,1,0,1,1,1249,406,669,1442,669,0,0,3,0,256,828,1,1343,669
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/databricks__dolly-v1-6b/pytorch_model/data.pkl.trace.txt,0,683,0,0,0,0,0,2423,0,0,824,0,739,0,1700,0,738,0,0,1,1,254,340,341,738,398,0,0,4,0,256,230,1,684,341
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/muhtasham__santacoder-finetuned-the-stack-cobol/pytorch_model/data.pkl.trace.txt,0,778,0,0,0,0,0,3202,0,0,877,0,827,0,1552,0,826,1,0,1,1,195,246,389,826,437,0,0,4,0,256,436,1,1167,389
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/RUCAIBox__elmer/archive/data.pkl.trace.txt,0,526,0,0,0,0,0,2113,0,0,629,0,527,0,1051,0,527,1,0,1,1,102,206,263,526,263,0,0,3,0,256,320,1,787,263
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/nferruz__ProtGPT2/archive/data.pkl.trace.txt,0,1020,0,1,0,0,0,5142,441,0,1129,0,1092,0,2034,439,1530,441,0,2,1,255,294,509,1090,583,0,0,4,0,256,580,1,1969,509
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/RamAnanth1__distilgpt2-sd-prompts/archive/data.pkl.trace.txt,0,178,0,0,0,0,0,538,0,0,199,0,191,0,352,0,190,1,0,1,1,45,54,89,190,101,0,0,4,0,256,100,1,267,89
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/ai-guru__lakhclean_mmmtrack_4bars_d-2048/archive/data.pkl.trace.txt,0,180,0,1,0,0,0,614,81,0,199,0,192,0,442,79,270,81,0,2,1,45,54,89,190,103,0,0,4,0,256,100,1,261,89
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/hfl__chinese-llama-2-1.3b/pytorch_model/data.pkl.trace.txt,0,78,0,0,0,0,0,100,0,0,108,0,79,0,152,0,78,1,0,1,1,30,60,39,78,39,0,0,3,0,256,18,1,118,39
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/openbmb__MiniCPM3-4B/pytorch_model/data.pkl.trace.txt,0,1492,0,0,0,0,0,6463,0,0,1988,0,1493,0,2980,0,1492,1,0,1,1,498,994,746,1492,746,0,0,3,0,256,498,1,2239,746
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/oshizo__qa-refine-japanese-gpt-1b/pytorch_model/data.pkl.trace.txt,0,682,0,0,0,0,0,2770,0,0,757,0,731,0,1360,0,730,1,0,1,1,171,198,341,730,389,0,0,4,0,256,388,1,1023,341
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/AmanPriyanshu__Dynamic-Topic-Modeling-Llama-3.2-1B-bnb-4bit/pytorch_model/data.pkl.trace.txt,0,292,0,0,0,0,0,1063,0,0,404,0,293,0,580,0,292,1,0,1,1,114,226,146,292,146,0,0,3,0,256,66,1,439,146
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/stabilityai__stablecode-completion-alpha-3b-4k/pytorch_model/data.pkl.trace.txt,0,968,0,0,0,0,0,3559,0,0,1002,0,1033,0,2414,0,1096,1,0,1,1,226,260,484,1032,548,0,0,4,0,256,580,1,970,484
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/roneneldan__TinyStories-1M/pytorch_model/data.pkl.trace.txt,0,248,0,0,0,0,0,850,0,0,114,0,265,0,491,0,488,1,0,1,1,26,100,124,264,140,0,0,4,0,256,116,1,373,124
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/mhenrichsen__context-aware-splitter-1b-english/pytorch_model/data.pkl.trace.txt,0,402,0,0,0,0,0,1558,0,0,558,0,403,0,800,0,402,1,0,1,1,156,312,201,402,201,0,0,3,0,256,90,1,604,201
